,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,Year,Month,Profit Margin,Month Date,Weekday
7004,West Gear,1128299,2020-04-26,West,Colorado,Denver,Men's Street Footwear,6095.599999999999,725,50750,530805.0,In-store,2020,April,1045.9211822660097,4,Sunday
7005,Foot Locker,1185732,2020-04-24,Southeast,Florida,Miami,Men's Athletic Footwear,3918.6,725,32625,341232.0,In-store,2020,April,1045.9218390804597,4,Friday
7006,West Gear,1185732,2020-04-24,Southeast,Florida,Miami,Women's Street Footwear,3047.7999999999997,725,25375,265402.0,In-store,2020,April,1045.9192118226601,4,Friday
7007,West Gear,1185732,2020-04-24,Southeast,Florida,Miami,Men's Apparel,5224.8,725,43500,454976.0,In-store,2020,April,1045.9218390804597,4,Friday
7008,Sports Direct,1185732,2020-09-26,Southeast,Florida,Miami,Women's Athletic Footwear,3918.6,725,32625,341232.0,In-store,2020,September,1045.9218390804597,9,Saturday
7009,Sports Direct,1185732,2020-09-27,Southeast,Florida,Miami,Men's Apparel,4789.4,725,39875,417061.0,In-store,2020,September,1045.9210031347964,9,Sunday
7010,Sports Direct,1185732,2020-10-01,Southeast,Florida,Miami,Women's Street Footwear,4354.0,725,36250,379146.0,In-store,2020,October,1045.9199999999998,10,Thursday
7011,Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,1306.2,725,10875,113744.0,Outlet,2021,April,1045.9218390804597,4,Saturday
7012,Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,4789.4,725,39875,417061.0,Outlet,2021,April,1045.9210031347964,4,Monday
7013,Sports Direct,1197831,2021-08-26,South,Alabama,Birmingham,Men's Athletic Footwear,1741.6,725,14500,151659.0,Outlet,2021,August,1045.9241379310345,8,Thursday
7014,Foot Locker,1128299,2021-06-10,West,Hawaii,Honolulu,Men's Street Footwear,6095.599999999999,725,50750,530805.0,Outlet,2021,June,1045.9211822660097,6,Thursday
7015,Foot Locker,1128299,2021-08-10,West,Hawaii,Honolulu,Men's Athletic Footwear,6531.0,725,54375,568719.0,Outlet,2021,August,1045.9199999999998,8,Tuesday
7016,West Gear,1185732,2021-06-10,Northeast,New York,Albany,Women's Apparel,6095.599999999999,725,50750,530805.0,In-store,2021,June,1045.9211822660097,6,Thursday
7017,West Gear,1185732,2021-08-09,Northeast,New York,Albany,Women's Apparel,5224.8,725,43500,454976.0,In-store,2021,August,1045.9218390804597,8,Monday
7018,Sports Direct,1185732,2021-04-16,Midwest,Michigan,Detroit,Men's Street Footwear,3047.7999999999997,725,25375,265402.0,In-store,2021,April,1045.9192118226601,4,Friday
7019,Sports Direct,1185732,2021-07-15,Midwest,Michigan,Detroit,Women's Apparel,5660.2,725,47125,492890.0,In-store,2021,July,1045.920424403183,7,Thursday
7020,West Gear,1185732,2021-02-11,Midwest,Missouri,St. Louis,Men's Street Footwear,2177.0,725,18125,189573.0,In-store,2021,February,1045.9199999999998,2,Thursday
7021,West Gear,1197831,2021-05-05,West,Idaho,Boise,Men's Athletic Footwear,2612.4,725,21750,227488.0,Online,2021,May,1045.9218390804597,5,Wednesday
7022,Sports Direct,1197831,2021-08-08,West,Idaho,Boise,Women's Apparel,5224.8,725,43500,454976.0,Online,2021,August,1045.9218390804597,8,Sunday
7023,Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Apparel,5660.2,725,47125,492890.0,Online,2021,December,1045.920424403183,12,Saturday
7024,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men's Street Footwear,4354.0,725,36250,379146.0,Online,2021,July,1045.9199999999998,7,Monday
7025,Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Apparel,4354.0,725,36250,379146.0,Online,2021,January,1045.9199999999998,1,Saturday
7026,Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Men's Athletic Footwear,3483.2,725,29000,303317.0,Online,2021,February,1045.9206896551723,2,Sunday
7027,Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Women's Street Footwear,2177.0,725,18125,189573.0,Online,2021,March,1045.9199999999998,3,Friday
7028,Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Women's Apparel,3047.7999999999997,725,25375,265402.0,Online,2021,March,1045.9192118226601,3,Friday
7029,Foot Locker,1185732,2021-05-05,Southeast,South Carolina,Charleston,Women's Street Footwear,3918.6,725,32625,341232.0,Online,2021,May,1045.9218390804597,5,Wednesday
7030,Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Street Footwear,3483.2,725,29000,303317.0,Online,2021,September,1045.9206896551723,9,Sunday
7031,Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Men's Apparel,6095.599999999999,725,50750,530805.0,Online,2021,November,1045.9211822660097,11,Saturday
7032,Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Men's Athletic Footwear,3047.7999999999997,725,25375,265402.0,Online,2021,January,1045.9192118226601,1,Wednesday
7033,Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Women's Street Footwear,2177.0,725,18125,189573.0,Online,2021,January,1045.9199999999998,1,Wednesday
7034,Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Women's Apparel,3047.7999999999997,725,25375,265402.0,Online,2021,January,1045.9192118226601,1,Wednesday
7035,Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,4789.4,725,39875,417061.0,Online,2021,July,1045.9210031347964,7,Friday
7036,Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,4789.4,725,39875,417061.0,Online,2021,August,1045.9210031347964,8,Tuesday
7037,Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,4354.0,725,36250,379146.0,Online,2021,September,1045.9199999999998,9,Thursday
7038,Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Apparel,6531.0,725,54375,568719.0,Online,2021,November,1045.9199999999998,11,Wednesday
7039,Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,5224.8,725,43500,454976.0,Online,2021,December,1045.9218390804597,12,Thursday
7040,Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Men's Street Footwear,2612.4,725,21750,227488.0,Online,2021,April,1045.9218390804597,4,Saturday
7041,Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Apparel,6095.599999999999,725,50750,530805.0,Online,2021,July,1045.9211822660097,7,Friday
7042,Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Men's Street Footwear,3483.2,725,29000,303317.0,Online,2021,October,1045.9206896551723,10,Monday
7043,Foot Locker,1185732,2021-01-20,Southeast,Kentucky,Louisville,Men's Street Footwear,2612.4,725,21750,227488.0,Online,2021,January,1045.9218390804597,1,Wednesday
7044,Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Men's Street Footwear,4354.0,725,36250,379146.0,Online,2021,September,1045.9199999999998,9,Thursday
7045,Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Men's Street Footwear,2177.0,720,18000,189573.0,Online,2021,March,1053.1833333333334,3,Tuesday
7046,Sports Direct,1197831,2020-07-21,Northeast,New York,New York,Women's Street Footwear,3047.7999999999997,700,24500,265402.0,Outlet,2020,July,1083.273469387755,7,Tuesday
7047,Sports Direct,1197831,2020-07-22,Northeast,New York,New York,Women's Athletic Footwear,3047.7999999999997,700,24500,265402.0,Outlet,2020,July,1083.273469387755,7,Wednesday
7048,Sports Direct,1197831,2020-07-24,South,Texas,Houston,Women's Apparel,3047.7999999999997,700,24500,265402.0,Outlet,2020,July,1083.273469387755,7,Friday
7049,Sports Direct,1197831,2020-07-30,South,Texas,Houston,Women's Apparel,3047.7999999999997,700,24500,265402.0,Outlet,2020,July,1083.273469387755,7,Thursday
7050,Sports Direct,1197831,2020-08-02,South,Texas,Houston,Women's Street Footwear,3047.7999999999997,700,24500,265402.0,Outlet,2020,August,1083.273469387755,8,Sunday
7051,Walmart,1197831,2020-08-15,South,Texas,Houston,Women's Athletic Footwear,3483.2,700,28000,303317.0,Outlet,2020,August,1083.275,8,Saturday
7052,Walmart,1197831,2020-08-27,South,Texas,Houston,Women's Athletic Footwear,3483.2,700,28000,303317.0,Outlet,2020,August,1083.275,8,Thursday
7053,Walmart,1197831,2020-08-28,South,Texas,Houston,Men's Apparel,3918.6,700,31500,341232.0,Outlet,2020,August,1083.2761904761903,8,Friday
7054,Walmart,1197831,2020-10-29,South,Texas,Houston,Women's Athletic Footwear,4354.0,700,35000,379146.0,Outlet,2020,October,1083.2742857142857,10,Thursday
7055,West Gear,1128299,2020-11-12,West,California,San Francisco,Women's Apparel,4354.0,700,35000,379146.0,Outlet,2020,November,1083.2742857142857,11,Thursday
7056,West Gear,1128299,2020-11-14,West,California,San Francisco,Men's Athletic Footwear,5224.8,700,42000,454976.0,Outlet,2020,November,1083.2761904761903,11,Saturday
7057,West Gear,1128299,2020-11-15,West,California,San Francisco,Women's Street Footwear,5224.8,700,42000,454976.0,Outlet,2020,November,1083.2761904761903,11,Sunday
7058,West Gear,1128299,2020-12-24,West,California,San Francisco,Women's Apparel,5224.8,700,42000,454976.0,Outlet,2020,December,1083.2761904761903,12,Thursday
7059,West Gear,1128299,2021-01-09,West,California,San Francisco,Women's Athletic Footwear,5224.8,700,42000,454976.0,Outlet,2021,January,1083.2761904761903,1,Saturday
7060,West Gear,1128299,2021-02-01,West,California,San Francisco,Women's Street Footwear,4789.4,700,38500,417061.0,Outlet,2021,February,1083.2753246753248,2,Monday
7061,West Gear,1128299,2021-02-04,West,California,San Francisco,Women's Apparel,6095.599999999999,700,49000,530805.0,Outlet,2021,February,1083.2755102040815,2,Thursday
7062,West Gear,1128299,2021-02-08,West,California,San Francisco,Women's Athletic Footwear,4789.4,700,38500,417061.0,Outlet,2021,February,1083.2753246753248,2,Monday
7063,West Gear,1128299,2021-02-15,West,California,San Francisco,Men's Apparel,5660.2,700,45500,492890.0,Outlet,2021,February,1083.2747252747251,2,Monday
7064,Kohl's,1189833,2021-02-17,West,California,San Francisco,Men's Street Footwear,3047.7999999999997,700,24500,265402.0,Outlet,2021,February,1083.273469387755,2,Wednesday
7065,Kohl's,1189833,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,3918.6,700,31500,341232.0,Outlet,2021,February,1083.2761904761903,2,Thursday
7066,Kohl's,1189833,2021-03-09,West,California,San Francisco,Women's Street Footwear,3918.6,700,31500,341232.0,Outlet,2021,March,1083.2761904761903,3,Tuesday
7067,Kohl's,1189833,2021-03-12,West,California,Los Angeles,Women's Apparel,3918.6,700,31500,341232.0,Outlet,2021,March,1083.2761904761903,3,Friday
7068,Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,4354.0,700,35000,379146.0,Outlet,2021,April,1083.2742857142857,4,Thursday
7069,Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,5660.2,700,45500,492890.0,Outlet,2021,April,1083.2747252747251,4,Friday
7070,Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,4354.0,700,35000,379146.0,Outlet,2021,May,1083.2742857142857,5,Sunday
7071,Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,5660.2,700,45500,492890.0,Outlet,2021,May,1083.2747252747251,5,Wednesday
7072,Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,5660.2,700,45500,492890.0,Outlet,2021,May,1083.2747252747251,5,Monday
7073,Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,4354.0,700,35000,379146.0,Outlet,2021,May,1083.2742857142857,5,Thursday
7074,Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,4354.0,700,35000,379146.0,Outlet,2021,May,1083.2742857142857,5,Friday
7075,Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,1741.6,700,14000,151659.0,Outlet,2021,August,1083.2785714285715,8,Sunday
7076,Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,2612.4,700,21000,227488.0,Outlet,2021,August,1083.2761904761903,8,Monday
7077,West Gear,1128299,2020-02-01,West,Nevada,Las Vegas,Men's Street Footwear,5224.8,700,42000,454976.0,Outlet,2020,February,1083.2761904761903,2,Saturday
7078,West Gear,1128299,2020-02-13,West,Nevada,Las Vegas,Men's Street Footwear,5660.2,700,45500,492890.0,In-store,2020,February,1083.2747252747251,2,Thursday
7079,West Gear,1128299,2020-05-20,West,Colorado,Denver,Men's Street Footwear,5660.2,700,45500,492890.0,In-store,2020,May,1083.2747252747251,5,Wednesday
7080,West Gear,1128299,2020-05-21,West,Colorado,Denver,Men's Athletic Footwear,6095.599999999999,700,49000,530805.0,In-store,2020,May,1083.2755102040815,5,Thursday
7081,Foot Locker,1185732,2020-08-09,West,Washington,Seattle,Women's Athletic Footwear,3483.2,700,28000,303317.0,In-store,2020,August,1083.275,8,Sunday
7082,West Gear,1185732,2020-04-24,Southeast,Florida,Miami,Women's Athletic Footwear,4354.0,700,35000,379146.0,In-store,2020,April,1083.2742857142857,4,Friday
7083,Sports Direct,1185732,2020-10-02,Southeast,Florida,Miami,Women's Athletic Footwear,4354.0,700,35000,379146.0,In-store,2020,October,1083.2742857142857,10,Friday
7084,Sports Direct,1185732,2020-10-03,Southeast,Florida,Miami,Men's Apparel,5224.8,700,42000,454976.0,In-store,2020,October,1083.2761904761903,10,Saturday
7085,Sports Direct,1197831,2021-03-10,Midwest,Montana,Billings,Men's Street Footwear,1741.6,700,14000,151659.0,Outlet,2021,March,1083.2785714285715,3,Wednesday
7086,Sports Direct,1197831,2021-03-11,Midwest,Montana,Billings,Men's Athletic Footwear,2612.4,700,21000,227488.0,Outlet,2021,March,1083.2761904761903,3,Thursday
7087,Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,5224.8,700,42000,454976.0,Outlet,2021,May,1083.2761904761903,5,Monday
7088,Sports Direct,1197831,2021-10-08,South,Alabama,Birmingham,Women's Street Footwear,5660.2,700,45500,492890.0,Outlet,2021,October,1083.2747252747251,10,Friday
7089,Walmart,1128299,2021-12-09,West,Hawaii,Honolulu,Men's Street Footwear,6531.0,700,52500,568719.0,Outlet,2021,December,1083.2742857142857,12,Thursday
7090,Walmart,1128299,2021-12-09,West,Hawaii,Honolulu,Men's Athletic Footwear,7401.8,700,59500,644549.0,Outlet,2021,December,1083.2756302521009,12,Thursday
7091,Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Athletic Footwear,6095.599999999999,700,49000,530805.0,In-store,2021,June,1083.2755102040815,6,Thursday
7092,Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Street Footwear,7401.8,700,59500,644549.0,In-store,2021,June,1083.2756302521009,6,Thursday
7093,Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Street Footwear,8272.6,700,66500,720378.0,In-store,2021,July,1083.275187969925,7,Friday
7094,Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Street Footwear,6966.4,700,56000,606634.0,In-store,2021,August,1083.275,8,Tuesday
7095,Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Men's Athletic Footwear,5224.8,700,42000,454976.0,In-store,2021,November,1083.2761904761903,11,Wednesday
7096,West Gear,1185732,2021-07-08,Northeast,New York,Albany,Men's Athletic Footwear,5224.8,700,42000,454976.0,In-store,2021,July,1083.2761904761903,7,Thursday
7097,West Gear,1185732,2021-08-09,Northeast,New York,Albany,Men's Athletic Footwear,5224.8,700,42000,454976.0,In-store,2021,August,1083.2761904761903,8,Monday
7098,Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women's Apparel,4789.4,700,38500,417061.0,In-store,2021,July,1083.2753246753248,7,Saturday
7099,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,7837.2,700,63000,682463.0,In-store,2021,July,1083.2746031746033,7,Friday
7100,Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Street Footwear,3483.2,700,28000,303317.0,In-store,2021,August,1083.275,8,Wednesday
7101,West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Street Footwear,3483.2,700,28000,303317.0,In-store,2021,December,1083.275,12,Friday
7102,West Gear,1128299,2021-07-23,West,Oregon,Portland,Men's Athletic Footwear,7837.2,700,63000,682463.0,In-store,2021,July,1083.2746031746033,7,Friday
7103,West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Men's Athletic Footwear,6095.599999999999,700,49000,530805.0,Online,2021,June,1083.2755102040815,6,Thursday
7104,West Gear,1128299,2021-06-17,South,Louisiana,New Orleans,Women's Street Footwear,7401.8,700,59500,644549.0,Online,2021,June,1083.2756302521009,6,Thursday
7105,West Gear,1128299,2021-07-16,South,Louisiana,New Orleans,Women's Street Footwear,8272.6,700,66500,720378.0,Online,2021,July,1083.275187969925,7,Friday
7106,West Gear,1128299,2021-08-17,South,Louisiana,New Orleans,Women's Street Footwear,6531.0,700,52500,568719.0,Online,2021,August,1083.2742857142857,8,Tuesday
7107,West Gear,1128299,2021-11-17,South,Louisiana,New Orleans,Men's Athletic Footwear,3918.6,700,31500,341232.0,Online,2021,November,1083.2761904761903,11,Wednesday
7108,West Gear,1197831,2021-05-05,West,Idaho,Boise,Men's Street Footwear,1741.6,700,14000,151659.0,Online,2021,May,1083.2785714285715,5,Wednesday
7109,Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Street Footwear,4789.4,700,38500,417061.0,Online,2021,June,1083.2753246753248,6,Saturday
7110,Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Street Footwear,5224.8,700,42000,454976.0,Online,2021,August,1083.2761904761903,8,Thursday
7111,Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,5224.8,700,42000,454976.0,Online,2021,December,1083.2761904761903,12,Saturday
7112,Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,5660.2,700,45500,492890.0,Online,2021,December,1083.2747252747251,12,Saturday
7113,Foot Locker,1185732,2021-02-07,Southeast,South Carolina,Charleston,Men's Apparel,4354.0,700,35000,379146.0,Online,2021,February,1083.2742857142857,2,Sunday
7114,Foot Locker,1185732,2021-03-05,Southeast,South Carolina,Charleston,Men's Athletic Footwear,3047.7999999999997,700,24500,265402.0,Online,2021,March,1083.273469387755,3,Friday
7115,Foot Locker,1185732,2021-05-05,Southeast,South Carolina,Charleston,Men's Apparel,4789.4,700,38500,417061.0,Online,2021,May,1083.2753246753248,5,Wednesday
7116,Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,3483.2,700,28000,303317.0,Online,2021,September,1083.275,9,Sunday
7117,Foot Locker,1185732,2021-09-05,Southeast,South Carolina,Charleston,Men's Apparel,4354.0,700,35000,379146.0,Online,2021,September,1083.2742857142857,9,Sunday
7118,Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Women's Apparel,2612.4,700,21000,227488.0,Online,2021,February,1083.2761904761903,2,Thursday
7119,Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Apparel,4789.4,700,38500,417061.0,Online,2021,May,1083.2753246753248,5,Sunday
